dates,lats,lons,pressure,fcst_ini_date,lead_time_hours
2022-09-29 18:00:00,48.0,167.0,95716.12,2022-09-26 06:00:00,84
2022-09-30 00:00:00,52.25,170.5,95136.19,2022-09-26 06:00:00,90
2022-09-30 06:00:00,54.75,171.0,94541.5,2022-09-26 06:00:00,96
2022-09-30 12:00:00,55.5,173.75,94796.25,2022-09-26 06:00:00,102
2022-09-30 18:00:00,56.5,177.25,95341.38,2022-09-26 06:00:00,108
2022-10-01 00:00:00,57.25,178.5,95803.0,2022-09-26 06:00:00,114
2022-10-01 06:00:00,57.5,179.0,96086.69,2022-09-26 06:00:00,120
2022-10-01 12:00:00,57.25,181.0,96637.44,2022-09-26 06:00:00,126
2022-10-01 18:00:00,57.0,184.0,97144.19,2022-09-26 06:00:00,132
2022-10-02 00:00:00,57.0,186.5,97819.44,2022-09-26 06:00:00,138
2022-10-02 06:00:00,57.0,189.5,98360.06,2022-09-26 06:00:00,144
2022-10-15 06:00:00,18.75,124.5,99477.5,2022-10-15 06:00:00,0
2022-10-15 12:00:00,19.25,123.25,99384.0,2022-10-15 06:00:00,6
2022-10-15 18:00:00,19.0,122.0,98821.62,2022-10-15 06:00:00,12
2022-10-16 00:00:00,19.5,120.75,99024.5,2022-10-15 06:00:00,18
2022-10-16 06:00:00,19.5,119.75,98826.12,2022-10-15 06:00:00,24
2022-10-16 12:00:00,19.5,119.0,98811.25,2022-10-15 06:00:00,30
2022-10-16 18:00:00,19.5,118.0,98436.31,2022-10-15 06:00:00,36
2022-10-17 00:00:00,19.5,117.0,98811.31,2022-10-15 06:00:00,42
2022-10-17 06:00:00,19.0,116.25,98436.12,2022-10-15 06:00:00,48
2022-10-17 12:00:00,18.75,115.5,98837.69,2022-10-15 06:00:00,54
2022-10-17 18:00:00,18.25,114.5,98710.12,2022-10-15 06:00:00,60
2022-10-18 00:00:00,18.0,114.0,99250.19,2022-10-15 06:00:00,66
2022-10-18 06:00:00,17.75,113.25,99233.19,2022-10-15 06:00:00,72
2022-10-18 12:00:00,17.25,112.5,99477.56,2022-10-15 06:00:00,78
2022-10-18 18:00:00,17.25,111.5,99645.62,2022-10-15 06:00:00,84
2022-10-28 06:00:00,13.25,126.5,99150.0,2022-10-28 06:00:00,0
2022-10-28 12:00:00,13.25,124.5,99376.12,2022-10-28 06:00:00,6
2022-10-28 18:00:00,12.75,123.25,98982.19,2022-10-28 06:00:00,12
2022-10-29 00:00:00,13.25,122.5,99117.5,2022-10-28 06:00:00,18
2022-10-29 06:00:00,14.25,122.0,98738.69,2022-10-28 06:00:00,24
2022-10-29 12:00:00,15.0,121.0,99097.31,2022-10-28 06:00:00,30
2022-10-29 18:00:00,15.25,119.5,98943.94,2022-10-28 06:00:00,36
2022-10-30 00:00:00,15.5,118.25,98938.88,2022-10-28 06:00:00,42
2022-10-30 06:00:00,15.5,117.5,98534.44,2022-10-28 06:00:00,48
2022-10-30 12:00:00,15.5,117.75,98620.25,2022-10-28 06:00:00,54
2022-10-30 18:00:00,15.75,117.25,98231.88,2022-10-28 06:00:00,60
2022-10-31 00:00:00,16.75,116.75,98249.44,2022-10-28 06:00:00,66
2022-10-31 06:00:00,17.0,116.5,97904.62,2022-10-28 06:00:00,72
2022-10-31 12:00:00,17.75,116.25,98055.94,2022-10-28 06:00:00,78
2022-10-31 18:00:00,17.75,116.0,97823.88,2022-10-28 06:00:00,84
2022-11-01 00:00:00,18.5,116.0,98321.5,2022-10-28 06:00:00,90
2022-11-01 06:00:00,19.0,116.0,98360.94,2022-10-28 06:00:00,96
2022-11-01 12:00:00,19.5,116.0,98809.31,2022-10-28 06:00:00,102
2022-11-01 18:00:00,20.0,115.5,99078.75,2022-10-28 06:00:00,108
2022-11-02 00:00:00,20.5,115.25,99699.25,2022-10-28 06:00:00,114
2022-11-02 06:00:00,21.25,115.25,99797.62,2022-10-28 06:00:00,120
2022-11-02 12:00:00,21.5,114.75,100228.2,2022-10-28 06:00:00,126
2022-11-09 00:00:00,27.25,285.25,99693.19,2022-11-09 00:00:00,0
2022-11-09 06:00:00,26.75,284.75,99568.12,2022-11-09 00:00:00,6
2022-11-09 12:00:00,26.5,283.75,99526.31,2022-11-09 00:00:00,12
2022-11-09 18:00:00,26.75,283.0,99399.06,2022-11-09 00:00:00,18
2022-11-10 00:00:00,27.0,281.5,99183.94,2022-11-09 00:00:00,24
2022-11-10 06:00:00,27.25,280.25,98927.5,2022-11-09 00:00:00,30
2022-11-10 12:00:00,28.25,278.5,98751.12,2022-11-09 00:00:00,36
2022-11-10 18:00:00,29.0,277.25,98936.5,2022-11-09 00:00:00,42
2022-11-11 00:00:00,30.0,276.25,99329.19,2022-11-09 00:00:00,48
2022-11-11 06:00:00,31.25,275.5,99596.88,2022-11-09 00:00:00,54
2022-11-11 12:00:00,32.75,275.5,99927.56,2022-11-09 00:00:00,60
2022-11-11 18:00:00,36.25,277.0,99987.0,2022-11-09 00:00:00,66
2022-11-22 06:00:00,30.5,153.75,98759.62,2022-11-22 06:00:00,0
2022-11-22 18:00:00,32.0,158.25,98767.0,2022-11-22 06:00:00,12
2022-11-23 00:00:00,32.75,159.75,98915.44,2022-11-22 06:00:00,18
2022-11-23 12:00:00,35.0,164.75,98860.31,2022-11-22 06:00:00,30
2022-11-23 18:00:00,37.0,166.5,98627.94,2022-11-22 06:00:00,36
2022-11-24 00:00:00,38.0,169.25,98561.25,2022-11-22 06:00:00,42
2022-11-24 06:00:00,40.25,172.5,98450.19,2022-11-22 06:00:00,48
2022-11-24 12:00:00,42.25,175.75,98594.31,2022-11-22 06:00:00,54
2022-11-24 18:00:00,43.25,178.5,98910.0,2022-11-22 06:00:00,60
2022-11-25 00:00:00,43.75,181.5,99382.75,2022-11-22 06:00:00,66
2022-12-07 12:00:00,8.25,85.25,99218.06,2022-12-07 12:00:00,0
2022-12-07 18:00:00,9.25,85.5,99439.12,2022-12-07 12:00:00,6
2022-12-08 00:00:00,9.5,84.5,99080.44,2022-12-07 12:00:00,12
2022-12-08 06:00:00,9.75,84.0,99145.88,2022-12-07 12:00:00,18
2022-12-08 12:00:00,10.0,83.5,98920.12,2022-12-07 12:00:00,24
2022-12-08 18:00:00,10.75,82.75,98901.38,2022-12-07 12:00:00,30
2022-12-09 00:00:00,11.0,82.0,98808.69,2022-12-07 12:00:00,36
2022-12-09 06:00:00,11.25,81.25,99191.06,2022-12-07 12:00:00,42
2022-12-09 12:00:00,12.0,81.0,98945.75,2022-12-07 12:00:00,48
2022-12-09 18:00:00,12.5,80.5,99390.19,2022-12-07 12:00:00,54
2022-12-10 00:00:00,12.75,79.75,99694.69,2022-12-07 12:00:00,60
2022-12-10 06:00:00,12.75,79.25,100342.4,2022-12-07 12:00:00,66
2022-12-10 06:00:00,39.75,322.75,95182.44,2022-12-10 06:00:00,0
2022-12-10 12:00:00,40.75,323.75,95493.5,2022-12-10 06:00:00,6
2022-12-10 18:00:00,42.0,325.0,95695.44,2022-12-10 06:00:00,12
2022-12-11 00:00:00,42.5,325.5,96050.69,2022-12-10 06:00:00,18
2022-12-11 06:00:00,43.25,326.5,96269.12,2022-12-10 06:00:00,24
2022-12-11 12:00:00,44.0,327.0,96414.62,2022-12-10 06:00:00,30
2022-12-11 18:00:00,44.5,327.75,96413.44,2022-12-10 06:00:00,36
2022-12-12 00:00:00,44.75,328.5,96617.12,2022-12-10 06:00:00,42
2022-12-12 06:00:00,45.0,329.25,96716.5,2022-12-10 06:00:00,48
2022-12-12 12:00:00,45.0,330.25,96948.12,2022-12-10 06:00:00,54
2022-12-12 18:00:00,44.75,331.5,97162.38,2022-12-10 06:00:00,60
2022-12-13 00:00:00,44.75,333.25,97449.38,2022-12-10 06:00:00,66
2022-12-13 06:00:00,44.75,335.25,97585.31,2022-12-10 06:00:00,72
2022-12-17 12:00:00,-11.5,93.25,99729.88,2022-12-17 12:00:00,0
2022-12-17 18:00:00,-12.0,93.5,99779.75,2022-12-17 12:00:00,6
2022-12-18 00:00:00,-12.25,92.75,99582.88,2022-12-17 12:00:00,12
2022-12-18 06:00:00,-12.0,92.75,99396.31,2022-12-17 12:00:00,18
2022-12-18 12:00:00,-12.0,93.0,99096.69,2022-12-17 12:00:00,24
2022-12-18 18:00:00,-12.0,93.25,99096.06,2022-12-17 12:00:00,30
2022-12-19 00:00:00,-12.25,93.0,98738.62,2022-12-17 12:00:00,36
2022-12-19 06:00:00,-12.5,93.0,98684.12,2022-12-17 12:00:00,42
2022-12-19 12:00:00,-12.75,93.25,98456.25,2022-12-17 12:00:00,48
2022-12-19 18:00:00,-13.0,93.25,98301.19,2022-12-17 12:00:00,54
2022-12-20 00:00:00,-13.5,93.25,98333.81,2022-12-17 12:00:00,60
2022-12-20 06:00:00,-14.0,92.75,98187.38,2022-12-17 12:00:00,66
2022-12-20 12:00:00,-14.25,92.5,98006.62,2022-12-17 12:00:00,72
2022-12-20 18:00:00,-14.25,92.0,98209.62,2022-12-17 12:00:00,78
2022-12-21 00:00:00,-14.25,91.25,98335.44,2022-12-17 12:00:00,84
2022-12-21 06:00:00,-13.75,90.75,98621.38,2022-12-17 12:00:00,90
2022-12-21 12:00:00,-13.75,90.0,98380.31,2022-12-17 12:00:00,96
2022-12-21 18:00:00,-13.5,89.25,98469.62,2022-12-17 12:00:00,102
2022-12-22 00:00:00,-13.25,88.5,98110.56,2022-12-17 12:00:00,108
2022-12-22 06:00:00,-13.0,87.5,98066.06,2022-12-17 12:00:00,114
2022-12-22 12:00:00,-12.75,86.75,97971.75,2022-12-17 12:00:00,120
2022-12-22 18:00:00,-12.75,85.75,98011.75,2022-12-17 12:00:00,126
2022-12-23 00:00:00,-12.75,85.0,97618.69,2022-12-17 12:00:00,132
2022-12-23 06:00:00,-12.5,84.25,98015.81,2022-12-17 12:00:00,138
2022-12-23 12:00:00,-12.5,83.75,97371.62,2022-12-17 12:00:00,144
2022-12-23 18:00:00,-12.25,83.25,97352.38,2022-12-17 12:00:00,150
2022-12-24 00:00:00,-12.5,83.0,97258.0,2022-12-17 12:00:00,156
2022-12-24 06:00:00,-12.5,83.0,97297.62,2022-12-17 12:00:00,162
2022-12-24 12:00:00,-13.0,83.5,97087.31,2022-12-17 12:00:00,168
2022-12-24 18:00:00,-13.5,84.0,97344.75,2022-12-17 12:00:00,174
2022-12-25 00:00:00,-14.5,84.5,96992.69,2022-12-17 12:00:00,180
2022-12-25 06:00:00,-15.0,84.5,97762.94,2022-12-17 12:00:00,186
2022-12-25 12:00:00,-15.5,85.0,97603.5,2022-12-17 12:00:00,192
2022-12-25 18:00:00,-16.0,85.0,97995.0,2022-12-17 12:00:00,198
2022-12-26 00:00:00,-16.25,85.0,97954.19,2022-12-17 12:00:00,204
2022-12-26 06:00:00,-16.75,85.0,98068.56,2022-12-17 12:00:00,210
2022-12-26 12:00:00,-17.0,84.75,98122.5,2022-12-17 12:00:00,216
2022-12-26 18:00:00,-17.0,84.25,98334.44,2022-12-17 12:00:00,222
2022-12-27 00:00:00,-17.5,83.5,98223.5,2022-12-17 12:00:00,228
2022-12-27 06:00:00,-17.75,82.5,98391.38,2022-12-17 12:00:00,234
2022-12-27 12:00:00,-18.25,81.5,98489.31,2022-12-17 12:00:00,240
2022-12-27 18:00:00,-18.75,80.25,98863.19,2022-12-17 12:00:00,246
2022-12-28 00:00:00,-19.5,78.75,98925.0,2022-12-17 12:00:00,252
2022-12-28 06:00:00,-20.25,77.5,99193.0,2022-12-17 12:00:00,258
2022-12-28 12:00:00,-20.75,76.25,99142.56,2022-12-17 12:00:00,264
2022-12-28 18:00:00,-21.5,75.0,99395.62,2022-12-17 12:00:00,270
2022-12-29 00:00:00,-22.5,73.75,99422.88,2022-12-17 12:00:00,276
2022-12-29 06:00:00,-23.5,72.5,99736.81,2022-12-17 12:00:00,282
2022-12-29 12:00:00,-24.5,71.5,99695.69,2022-12-17 12:00:00,288
2022-12-29 18:00:00,-25.5,70.5,99868.94,2022-12-17 12:00:00,294
2022-12-30 00:00:00,-26.25,69.75,99611.94,2022-12-17 12:00:00,300
2022-12-30 06:00:00,-27.25,69.25,99587.12,2022-12-17 12:00:00,306
2022-12-30 12:00:00,-28.25,68.75,99304.69,2022-12-17 12:00:00,312
2022-12-30 18:00:00,-29.0,68.75,99615.25,2022-12-17 12:00:00,318
2022-12-31 00:00:00,-30.5,68.5,99614.56,2022-12-17 12:00:00,324
2022-12-31 06:00:00,-31.5,68.25,99851.88,2022-12-17 12:00:00,330
